question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answers,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],114,2997,2755,47475,100,True,True,True,7,294,False,18,478,0,False,0,True,5.555555555555555,0.5228628,0.3527928,"This would return an <a href=""https://en.wikipedia.org/wiki/Immutable_object"" rel=""noreferrer""><em><strong>immutable</strong></em></a>",DT MD VB DT -LRB- DT NN SYM `` FW '' NN SYM `` NN '' -LRB- ADD
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],114,2997,2755,47475,100,True,True,True,7,294,False,5,613,0,True,0,False,0.0,0.86144936,0.69672596,list containing three elements.,NN VBG CD NNS .
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],114,2997,2755,47475,100,True,True,True,7,294,False,99,645,82,False,54,True,7.07070707070707,0.5292778,0.32984665,"If you want a <em><strong>mutable</strong></em> list, pass that list to the <code>ArrayList</code> constructor:</p>
<pre><code>new ArrayList&lt;&gt;(List.of(// elements vararg))
</code></pre>
<hr />
<h3>JEP 269: Convenience Factory Methods for Collections</h3>
<p><a href=""http://openjdk.java.net/jeps/269"" rel=""noreferrer"">JEP 269</a> provides some convenience factory methods for <a href=""https://en.wikipedia.org/wiki/Java_collections_framework"" rel=""noreferrer"">Java Collections</a> API.","IN PRP VBP DT -LRB- NN -LRB- NN -RRB- NN , VB DT NN IN DT -LRB- NN -RRB- NN NFP NN -RRB- NNP -LRB- NN -LRB- NNP NNP : NNP : -LRB- NNP -LRB- SYM NNS NN -RRB- -RRB- , NN NN -RRB- -LRB- NN SYM -LRB- NN CD : NN NN NNS IN NNS -LRB- NN -RRB- -LRB- NN , NN NN SYM `` ADD '' NN `` NN '' NFP NN VBZ DT NN NN NNS IN -LRB- DT NN SYM `` ADD '' NN SYM `` NN '' -RRB- NNP NNS , NN NN ."
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],114,2997,2755,47475,100,True,True,True,7,294,False,14,1137,0,False,0,False,7.142857142857142,0.8250823,0.7284859,"These immutable static factory methods are built into the <a href=""",DT JJ JJ NN NNS VBP VBN IN DT -LRB- DT NN SYM ''
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],114,2997,2755,47475,100,True,True,True,7,294,False,49,1204,0,True,10,True,4.081632653061225,0.39031133,0.20173714,"https://docs.oracle.com/javase/9/docs/api/java/util/List.html"" rel=""noreferrer""><code>List</code></a>, <a href=""https://docs.oracle.com/javase/9/docs/api/java/util/Set.html"" rel=""noreferrer""><code>Set</code></a>, and <a href=""https://docs.oracle.com/javase/9/docs/api/java/util/Map.html"" rel=""noreferrer""><code>Map</code></a> interfaces in Java 9 and later.</p>","ADD `` FW SYM `` FW '' , NNP , -LRB- `` FW SYM `` ADD '' FW SYM `` NN '' , FW FW , CC -LRB- DT NN SYM `` ADD '' FW SYM `` NN '' , NN -RRB- NNS IN NNP CD CC RBR NFP"
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],94,5753,0,108572,92,True,True,False,8,42,False,13,0,41,False,0,False,7.6923076923076925,0.70815414,0.59937525,"<p>You probably just need a List, not an ArrayList.","-LRB- NN PRP RB RB VBP DT NN , RB DT NN ."
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],94,5753,0,108572,92,True,True,False,8,42,False,9,53,0,False,0,False,0.0,0.65109277,0.51123166,In that case you can just do:</p>,IN DT NN PRP MD RB VB RB -RRB-
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],94,5753,0,108572,92,True,True,False,8,42,False,6,88,0,False,0,True,33.33333333333333,0.25398737,0.086816765,<pre><code>,-LRB- NN -RRB- -LRB- NN -RRB-
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],94,5753,0,108572,92,True,True,False,8,42,False,14,99,0,False,0,False,7.142857142857142,0.4127996,0.1499442,"List&lt;Element&gt; arraylist = Arrays.asList(array);
</code></pre>",NNP : NNP : NN SYM NNP NN -RRB- : NFP FW FW -RRB-
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],78,3506,2246,3335,100,True,True,False,9,92,False,19,0,0,False,0,False,0.0,0.6573042,0.53442335,"<p>Another update, almost ending year 2014, you can do it with Java 8 too:</p>","NN DT NN , RB VBG NN CD , PRP MD VB PRP IN NNP CD RB RB -RRB-"
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],78,3506,2246,3335,100,True,True,False,9,92,True,25,80,11,False,100,True,8.0,0.37629846,0.11889119,"<pre><code>ArrayList&lt;Element&gt; arrayList = Stream.of(myArray).collect(Collectors.toCollection(ArrayList::new));
</code></pre>",-LRB- NN NN -RRB- FW : NNP : NN SYM NNP NN -RRB- NN -LRB- NNP -LRB- NNP -RRB- -RRB- : -LRB- ADD NN -RRB-
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],78,3506,2246,3335,100,True,True,False,9,92,False,22,212,0,False,4,True,13.636363636363635,0.52537274,0.405976,"<p>A few characters would be saved, if this could be just a <code>List</code> </p>","NN DT JJ NNS MD VB VBN , IN DT MD VB RB DT -LRB- NN -RRB- NN , NN -RRB- -RRB-"
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],78,3506,2246,3335,100,True,True,False,9,92,False,6,80,0,False,0,True,33.33333333333333,0.25398737,0.086816765,<pre><code>,-LRB- NN -RRB- -LRB- NN -RRB-
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],78,3506,2246,3335,100,True,True,False,9,92,False,20,307,0,False,0,False,5.0,0.4147441,0.11937286,"List&lt;Element&gt; list = Stream.of(myArray).collect(Collectors.toList());
</code></pre>",NNP : NNP : NN SYM NNP NNP -RRB- NNP -LRB- NNP -LRB- -RRB- -RRB- : -LRB- NNP NN -RRB-
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,7,0,0,False,0,False,0.0,0.34524363,0.16961576,<p>If you use :</p>,NFP -RRB- IN PRP VBP NN -RRB-
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,True,19,21,15,False,42,True,10.526315789473683,0.38701913,0.14553942,"<pre><code>new ArrayList&lt;T&gt;(Arrays.asList(myArray));
</code></pre>",-LRB- NN -RRB- -LRB- NNP NNP : NNP : -LRB- NNP FW -RRB- -RRB- : -LRB- FW FW -RRB-
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,22,95,0,False,0,True,18.181818181818183,0.42210352,0.2657846,<p>you <strong>may</strong> create <strong>and fill</strong> two lists !,"-LRB- NN PRP -LRB- JJ -RRB- -LRB- , JJ -RRB- VB -LRB- JJ -RRB- CC VB SYM JJ -RRB- CD NNS ."
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,27,168,0,False,8,True,11.11111111111111,0.73998517,0.53370875,Filling twice a big list is exactly what you don't want to do because it will create another <code>Object[]</code>,VBG RB DT JJ NN VBZ RB WP PRP VBP RB VB TO VB IN PRP MD VB DT -LRB- NN -RRB- NN -LRB- -RRB- SYM NN -RRB-
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,11,283,0,True,0,False,0.0,0.85912466,0.6768572,array each time the capacity needs to be extended.</p>,NN DT NN DT NN VBZ TO VB VBN . NN
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,26,339,0,False,18,True,11.538461538461538,0.64110124,0.5264111,<p>Fortunately the JDK implementation is fast and <code>Arrays.asList(a[])</code> is very well done.,-LRB- NN RB DT NNP NN VBZ JJ CC -LRB- NN -RRB- NNP -LRB- LS -LRB- -RRB- -RRB- SYM NN -RRB- VBZ RB RB VBN .
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,9,440,20,False,0,False,11.11111111111111,0.8472359,0.7096495,It create a kind of ArrayList named Arrays.,PRP VBP DT NN IN NN VBN NNS .
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,15,483,0,False,0,False,0.0,0.74101305,0.5811132,ArrayList where the Object[] data points directly to the array.</p>,NN WRB DT NN -LRB- -RRB- NNS VBZ RB IN DT NN -LRB- NN -RRB-
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,52,552,107,False,186,True,7.6923076923076925,0.77456695,0.6003025,"<pre><code>// in Arrays
@SafeVarargs
public static &lt;T&gt; List&lt;T&gt; asList(T... a) {
    return new ArrayList&lt;&gt;(a);
}
//still in Arrays, creating a private unseen class
private static class ArrayList&lt;E&gt;","-LRB- NN -RRB- -LRB- NN -RRB- IN NNP IN NNP JJ NN NN : NNP : NNP : NNP : NNP , LS -RRB- : NN JJ NNP : NN : NN -RRB- : NN , RB IN NNPS , VBG DT JJ JJ NN JJ NN NN NNP : NNP :"
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,31,779,29,True,0,False,9.67741935483871,0.60532105,0.42858392,"private final E[] a;    
    ArrayList(E[] array) {
        a = array; // you point to the previous array
    }
    ....
}
</code></pre>","JJ JJ NN -RRB- DT : NN -LRB- NNP -RRB- NN -RRB- : DT SYM NN : SYM PRP VBP IN DT JJ NN NN , SYM , NN NN -RRB-"
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,24,917,0,False,0,True,8.333333333333332,0.6674895,0.57253355,"<p>The dangerous side is that <strong>if you change the initial array, you change the List !</strong>","LS -RRB- DT JJ NN VBZ DT -LRB- JJ -RRB- IN PRP VBP DT JJ NN , PRP VBP DT NN . JJ -RRB-"
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,7,1019,0,False,0,False,0.0,0.5306075,0.30181694,Are you sure you want that ?,VBP PRP JJ PRP VBP DT .
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,7,1048,0,False,0,False,0.0,0.4305354,0.2826763,"Maybe yes, maybe not.</p>","RB UH , RB RB . -RRB-"
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,15,1075,0,False,0,False,0.0,0.61575896,0.475634,"<p>If not, the most understandable way is to do this :</p>","NFP -RRB- IN RB , DT RBS JJ NN VBZ TO VB DT RB -RRB-"
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,True,45,1135,11,False,158,True,6.666666666666667,0.60320246,0.32531354,"<pre><code>ArrayList&lt;Element&gt; list = new ArrayList&lt;Element&gt;(myArray.length); // you know the initial capacity
for (Element element : myArray) {
    list.add(element);
}
</code></pre>","-LRB- NN -RRB- -LRB- NN -RRB- NN : NN : NN SYM JJ NNP : NNP : -LRB- NNP -RRB- : SYM PRP VBP DT JJ NN IN -LRB- NN NN : NN -RRB- NFP NN -LRB- NN -RRB- : NN , NN NN -RRB-"
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,16,1331,58,False,0,False,0.0,0.5614822,0.40200847,"<p>Or as said @glglgl, you can create another independant ArrayList with :</p>","`` CC IN VBD IN NNP , PRP MD VB DT JJ NN IN NN -RRB-"
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,True,19,21,15,False,42,True,10.526315789473683,0.38701913,0.14553942,"<pre><code>new ArrayList&lt;T&gt;(Arrays.asList(myArray));
</code></pre>",-LRB- NN -RRB- -LRB- NNP NNP : NNP : -LRB- NNP FW -RRB- -RRB- : -LRB- FW FW -RRB-
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,20,1485,0,False,17,True,0.0,0.50150675,0.34100226,"<p>I love to use <code>Collections</code>, <code>Arrays</code>, or Guava.","-LRB- NN PRP VBP TO VB -LRB- NN , NN , -LRB- NN NNS , NN , CC NNP ."
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,[],49,3818,1934,6948,79,True,True,True,10,392,False,20,1559,0,False,0,False,0.0,0.64861953,0.4208394,"But if it don't fit, or you don't feel it, just write another inelegant line instead.</p>","CC IN PRP VBP RB VB , CC PRP VBP RB VB PRP , RB VB DT JJ NN RB . -RRB-"
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,30,0,34,False,29,True,13.333333333333334,0.43614095,0.27464104,<p><strong>Summary</strong> <code>ArrayList</code> with <code>ArrayDeque</code> are preferable in <em>many</em> more use-cases than <code>LinkedList</code>.,"LS NN -LRB- JJ -RRB- -LRB- NN NN -RRB- IN -LRB- NN NN -RRB- VBP JJ IN -LRB- NN NN -RRB- JJR NNS IN -LRB- NN -LRB- , NN -RRB-"
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,54,157,43,False,9,True,5.555555555555555,0.6079228,0.47101703,"If you're not sure — just start with <code>ArrayList</code>.</p>
<hr />
<p>TLDR, in <code>ArrayList</code> accessing an element takes constant time [O(1)] and adding an element takes O(n) time [worst case].","IN PRP VBP RB JJ : RB VB IN -LRB- NN NN NN -RRB- -LRB- NN SYM -LRB- NN , IN -LRB- NN -RRB- NN -LRB- , NN -RRB- VBG DT NN VBZ JJ NN -LRB- NN -LRB- CD -RRB- -RRB- CC VBG DT NN VBZ NN NN -RRB- NN -LRB- JJS NN -RRB- ."
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,68,364,155,False,23,True,11.76470588235294,0.59666467,0.42837816,"In <code>LinkedList</code> inserting an element takes O(n) time and accessing also takes O(n) time but <code>LinkedList</code> uses more memory than <code>ArrayList</code>.</p>
<p><code>LinkedList</code> and <code>ArrayList</code> are two different implementations of the <code>List</code> interface.","IN -LRB- NN -RRB- NN -LRB- , NN -RRB- VBG DT NN VBZ NN -RRB- NN CC NN RB VBZ NN NN -RRB- NN CC -LRB- NN NN -LRB- , NN -RRB- VBZ JJR NN IN -LRB- NN NN NFP -LRB- NN -RRB- CC -LRB- NN -RRB- NN -LRB- , NN -RRB- VBP CD JJ NNS IN DT -LRB- NN -RRB- NN -LRB- , NN -RRB- NN ."
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,4,132,0,False,10,True,25.0,0.30844364,0.12448274,<code>LinkedList</code>,-LRB- NN NN -RRB-
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,9,689,0,True,0,False,11.11111111111111,0.8405129,0.7308608,implements it with a doubly-linked list.,VBZ PRP IN DT RB HYPH VBN NN .
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,5,28,6,False,9,True,20.0,0.30844364,0.12448274,<code>ArrayList</code>,-LRB- NN NFP NN -RRB-
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,9,753,0,True,0,False,11.11111111111111,0.61564016,0.5120128,"implements it with a dynamically re-sizing array.</p>
<p>",VBZ PRP IN DT RB JJ NN . NN
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,122,810,0,False,78,True,6.557377049180328,0.5092214,0.30269793,"As with standard linked list and array operations, the various methods will have different algorithmic runtimes.</p>
<p>For <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/util/LinkedList.html"" rel=""noreferrer""><code>LinkedList&lt;E&gt;</code></a></p>
<ul>
<li><code>get(int index)</code> is <em>O(n)</em> (with <em>n/4</em> steps on average), but <em>O(1)</em> when <code>index = 0</code> or <code>index = list.size() - 1</code> (in this case, you can also use <code>getFirst()</code> and <code>getLast()</code>).","IN IN JJ VBN NN CC NN NNS , DT JJ NNS MD VB JJ JJ NNS . -LRB- NN IN -LRB- NN NN SYM `` ADD '' FW SYM `` NN '' , NNP : NNP -LRB- FW -RRB- -LRB- NNP -RRB- -LRB- FW SYM NN -RRB- SYM NN -RRB- VBZ -LRB- NN -LRB- NN -RRB- -LRB- PRP -RRB- -LRB- IN -LRB- NN -RRB- NNS IN NN -RRB- , CC -LRB- NN NN -RRB- -LRB- PRP -RRB- WRB -LRB- NN SYM NN NN -RRB- CC -LRB- NN SYM NN -RRB- : CD NFP NN -RRB- -LRB- IN DT NN , PRP MD RB VB -LRB- NN -LRB- -RRB- , NN -RRB- CC -LRB- NN -LRB- -RRB- , NN -RRB- -RRB- ."
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,3,3,0,False,0,True,33.33333333333333,0.32868868,0.18608561,<strong>,-LRB- JJ -RRB-
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,105,1360,0,False,94,True,8.571428571428571,0.5029341,0.30367422,"One of the main benefits of</strong> <code>LinkedList&lt;E&gt;</code></li>
<li><code>add(int index, E element)</code> is <em>O(n)</em> (with <em>n/4</em> steps on average), but <em>O(1)</em> when <code>index = 0</code> or <code>index = list.size() - 1</code> (in this case, you can also use <code>addFirst()</code> and <code>addLast()</code>/<code>add()</code>).","CD IN DT JJ NNS IN SYM JJ -RRB- -LRB- NNP : NNP -RRB- -LRB- NFP -LRB- NN NN -LRB- NN NN , NNP NN -RRB- SYM NN -RRB- VBZ -LRB- NN NFP NN -RRB- -LRB- PRP -RRB- -LRB- IN -LRB- NN -RRB- NNS IN NN -RRB- , CC -LRB- NN NN -RRB- -LRB- PRP -RRB- WRB -LRB- NN SYM NN NN -RRB- CC -LRB- NN SYM NN -RRB- : CD NFP NN -RRB- -LRB- IN DT NN , PRP MD RB VB -LRB- NNP -LRB- -RRB- -LRB- NN -RRB- CC -LRB- NN -LRB- -RRB- , NN NN -LRB- -RRB- NFP NN -RRB- -RRB- ."
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,3,3,0,False,0,True,33.33333333333333,0.32868868,0.18608561,<strong>,-LRB- JJ -RRB-
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,97,1731,0,False,87,True,8.24742268041237,0.4975786,0.29940167,"One of the main benefits of</strong> <code>LinkedList&lt;E&gt;</code></li>
<li><code>remove(int index)</code> is <em>O(n)</em> (with <em>n/4</em> steps on average), but <em>O(1)</em> when <code>index = 0</code> or <code>index = list.size() - 1</code> (in this case, you can also use <code>removeFirst()</code> and <code>removeLast()</code>).","CD IN DT JJ NNS IN SYM JJ -RRB- -LRB- NNP : NNP -RRB- -LRB- NFP -LRB- NN -LRB- NN NN -RRB- SYM NN -RRB- VBZ -LRB- NN NFP NN -RRB- -LRB- PRP -RRB- -LRB- IN -LRB- NN -RRB- NNS IN NN -RRB- , CC -LRB- NN NN -RRB- -LRB- PRP -RRB- WRB -LRB- NN SYM NN NN -RRB- CC -LRB- NN SYM NN -RRB- : CD NFP NN -RRB- -LRB- IN DT NN , PRP MD RB VB -LRB- NN NN -LRB- -RRB- NFP NN -RRB- CC -LRB- NN -LRB- -RRB- NFP NN -RRB- -RRB- ."
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,3,3,0,False,0,True,33.33333333333333,0.32868868,0.18608561,<strong>,-LRB- JJ -RRB-
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,30,2081,0,False,30,True,10.0,0.42587897,0.27234334,"One of the main benefits of</strong> <code>LinkedList&lt;E&gt;</code></li>
<li><code>Iterator.remove()</code> is <em>O(1)</em>. <strong>","CD IN DT JJ NNS IN SYM JJ -RRB- -LRB- NNP : NNP -RRB- -LRB- NFP -LRB- ADD -RRB- , NN -RRB- VBZ NN -RRB- NN NFP -LRB- JJ -RRB-"
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,34,2217,0,False,40,True,11.76470588235294,0.425879,0.27234334,"One of the main benefits of</strong> <code>LinkedList&lt;E&gt;</code></li>
<li><code>ListIterator.add(E element)</code> is <em>O(1)</em>. <strong>",CD IN DT JJ NNS IN SYM JJ -RRB- -LRB- NNP : NNP -RRB- -LRB- NFP -LRB- NN ADD NNP NN -RRB- SYM NN -RRB- VBZ -LRB- FW -RRB- ADD NFP -LRB- JJ -RRB-
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,20,2363,0,False,13,True,10.0,0.42161623,0.25561813,"One of the main benefits of</strong> <code>LinkedList&lt;E&gt;</code></li>
</ul>
<p><sup>",CD IN DT JJ NNS IN SYM JJ -RRB- -LRB- ADD : ADD -RRB- ADD -RRB- -LRB- NN NN -RRB-
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,19,2452,0,False,0,True,5.263157894736842,0.53719366,0.3747645,"Note: Many of the operations need <em>n/4</em> steps on average, <em>constant</em>","NN : JJ IN DT NNS VBP -LRB- NN -RRB- NNS IN NN , -LRB- NN SYM PRP -RRB-"
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,18,2535,0,True,0,True,0.0,0.69789684,0.49817938,"number of steps in the best case (e.g. index = 0), and <em>n/2</em>","NN IN NNS IN DT JJS NN -LRB- FW NN SYM CD -RRB- , CC -LRB- NNP -RRB-"
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,[],3869,5696,0,15244,100,True,True,True,1,1832,False,247,2603,134,True,126,True,7.6923076923076925,0.3774769,0.19622658,"steps in worst case (middle of list)</sup></p>
<p>For <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/util/ArrayList.html"" rel=""noreferrer""><code>ArrayList&lt;E&gt;</code></a></p>
<ul>
<li><code>get(int index)</code> is <em>O(1)</em>. <strong>Main benefit of</strong> <code>ArrayList&lt;E&gt;</code></li>
<li><code>add(E element)</code> is <em>O(1)</em> amortized, but <em>O(n)</em> worst-case since the array must be resized and copied</li>
<li><code>add(int index, E element)</code> is <em>O(n)</em> (with <em>n/2</em> steps on average)</li>
<li><code>remove(int index)</code> is <em>O(n)</em> (with <em>n/2</em> steps on average)</li>
<li><code>Iterator.remove()</code> is <em>O(n)</em> (with <em>n/2</em> steps on average)</li>
<li><code>ListIterator.add(E element)</code> is <em>O(n)</em> (with <em>n/2</em> steps on average)</li>
</ul>
<p><sup>","NNS IN JJS NN -LRB- NN IN NN -RRB- , NN -LRB- NN IN -LRB- NN NN SYM `` ADD '' FW SYM `` FW '' , NNP : NNP NNP -LRB- NNP -RRB- -LRB- NNP -RRB- -LRB- FW SYM NN -RRB- SYM NN -RRB- VBZ -LRB- NNP FW NNP -RRB- -LRB- JJ -RRB- JJ NN IN SYM JJ -RRB- -LRB- NNP : NNP -RRB- -LRB- NFP -LRB- FW NNP NN -RRB- SYM NN -RRB- VBZ -LRB- NNP NN -LRB- CD -RRB- -LRB- PRP -RRB- VBN , CC -LRB- LS -LRB- NN -RRB- -LRB- PRP -RRB- JJS HYPH NN IN DT NN MD VB VBN CC VBN -LRB- NNP -RRB- -LRB- SYM -LRB- NN -RRB- -LRB- NN NN , NN NN -RRB- SYM NN -RRB- VBZ -LRB- NN -LRB- NN -RRB- -LRB- PRP -RRB- -LRB- IN -LRB- NN -RRB- NNS IN NN -RRB- -LRB- NN -RRB- -LRB- NN -RRB- -LRB- NN -LRB- NN NN -RRB- NFP NN -RRB- VBZ -LRB- NN NN NN -RRB- -LRB- PRP -RRB- -LRB- IN -LRB- NN -RRB- NNS IN NN -RRB- -LRB- NN -RRB- -LRB- SYM -LRB- NN -RRB- NFP NN -RRB- VBZ -LRB- NN NN NN -RRB- -LRB- PRP -RRB- -LRB- IN -LRB- NN -RRB- NNS IN NN -RRB- -LRB- NN -RRB- -LRB- SYM -LRB- NN NFP NN NN -RRB- NFP NN -RRB- VBZ -LRB- NN NN NN -RRB- -LRB- PRP -RRB- -LRB- IN -LRB- NN -RRB- NNS IN NN -RRB- -LRB- NN -RRB- -LRB- NN -RRB- -LRB- NN NN -RRB-"
